상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0106202511A0008103,한국맥도날드인천영종하늘도시,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28110,중구,28110623,영종2동,2811014500,중산동,2811014500118860024,1,대지,1886.0,24.0,인천광역시 중구 중산동 1886-24,281103149079,인천광역시 중구 하늘중앙로,197.0,,2811014500118860024000001,,인천광역시 중구 하늘중앙로 197,400320.0,22397,,,,126.560220682808,37.4899360272415
MA0106202510A0011121,버거킹검단,신도시점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,28,인천광역시,28260,서구,28260760,아라2동,2826011500,원당동,2826011500110410010,1,대지,1041.0,10.0,인천광역시 서구 원당동 1041-10,282602156002,인천광역시 서구 원당대로,983.0,,2826011500110410010000001,,인천광역시 서구 원당대로 983,404320.0,22866,,,,126.710631701963,37.5923569792061
MA0106202601A0010720,버거킹 부평역남부점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,28,인천광역시,28237,부평구,28237560,부평6동,2823710100,부평동,2823710100106450033,1,대지,645.0,33.0,인천광역시 부평구 부평동 645-33,282373000028,인천광역시 부평구 경인로,956.0,,2823710100106450033203380,,인천광역시 부평구 경인로 956,403828.0,21425,,,,126.725985479582,37.4872472308226
MA0106202601A0010845,(주)비케이알버거킹 인천학익점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,28,인천광역시,28177,미추홀구,28177580,학익1동,2817710300,학익동,2817710300102550013,1,대지,255.0,13.0,인천광역시 미추홀구 학익동 255-13,281773151009,인천광역시 미추홀구 소성로,150.0,,2817010300102550013159827,,인천광역시 미추홀구 소성로 150,402041.0,22224,,,,126.665015096917,37.4423280389893
MA0106202509A0010811,비케이알버거킹,인천계산점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,28,인천광역시,28245,계양구,28245611,계산1동,2824510200,계산동,2824510200109450003,1,대지,945.0,3.0,인천광역시 계양구 계산동 945-3,282452008010,인천광역시 계양구 경명대로,1074.0,,2824510200109450003001704,,인천광역시 계양구 경명대로 1074,407806.0,21050,,,,126.726222523896,37.5430918298752
MA010120220801119276,롯데리아공항,신도시점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28110,중구,28110638,운서1동,2811014700,운서동,2811014700128050003,1,대지,2805.0,3.0,인천광역시 중구 운서동 2805-3,281104247403,인천광역시 중구 흰바위로59번길,31.0,,2811014700128050003223552,,인천광역시 중구 흰바위로59번길 31,400833.0,22371,,1,,126.492866907678,37.494351294158
MA0106202509A0494021,케이에프씨KFC가정역,코리아,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28260,서구,28260542,가정1동,2826010800,가정동,282601080010000,1,대지,,,인천광역시 서구 가정동,282603156005,인천광역시 서구 가정로,437.0,,2826010800100000000000050,,인천광역시 서구 가정로 437,404230.0,22775,,,,126.669458375255,37.523935540893
MA0106202509A1388998,롯데리아인천시티오씨엘점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28177,미추홀구,28177580,학익1동,2817710300,학익동,281771030010000,1,대지,,,인천광역시 미추홀구 학익동,281774864545,인천광역시 미추홀구 학익로80번길,11.0,,2817710300100000000000002,시티오씨엘3단지,인천광역시 미추홀구 학익로80번길 11,402041.0,22194,,,,126.647157472679,37.4406182187768
MA0106202509A0813245,KFC인스파이어점,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28110,중구,28110630,용유동,2811014700,운서동,2811014700129550074,1,대지,2955.0,74.0,인천광역시 중구 운서동 2955-74,281103354154,인천광역시 중구 공항문화로,127.0,,2811014700129550074000001,,인천광역시 중구 공항문화로 127,400340.0,22382,,,,126.389338516944,37.4656603339065
MA0106202511A0008126,한국맥도날드부평,중앙점,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28237,부평구,28237540,부평4동,2823710100,부평동,2823710100102120065,1,대지,212.0,65.0,인천광역시 부평구 부평동 212-65,282373154027,인천광역시 부평구 부평문화로,65.0,,2823710100102120088107468,,인천광역시 부평구 부평문화로 65,403820.0,21393,,,,126.723438594202,37.4941429931796
MA0106202602A1848394,롯데리아 송도첨단점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28185,연수구,28185840,송도3동,2818510600,송도동,2818510600102050000,1,대지,205.0,,인천광역시 연수구 송도동 205,281852152007,인천광역시 연수구 첨단대로,40.0,,2818510600102050000000001,,인천광역시 연수구 첨단대로 40,406083.0,21988,,,,126.650367064313,37.3700421510492
MA0106202407A0011143,버거킹인천공항T2교통,센터점,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,G47859,그 외 기타 분류 안된 상품 전문 소매업,28,인천광역시,28110,중구,28110638,운서1동,2811014700,운서동,2811014700128400000,1,대지,2840.0,,인천광역시 중구 운서동 2840,281103149003,인천광역시 중구 공항로,272.0,,2811014700100350001228681,,인천광역시 중구 공항로 272,400340.0,22382,,,,126.427702260177,37.4583470325375
MA0106202209A0046178,롯데리아인천공항T2A/S서편점,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28110,중구,28110638,운서1동,2811014700,운서동,2811014700128680000,1,대지,2868.0,,인천광역시 중구 운서동 2868,281102348202,인천광역시 중구 제2터미널대로,446.0,,2811014700128680000000005,,인천광역시 중구 제2터미널대로 446,400340.0,22382,,,,126.425429469959,37.4688146315564
MA0106202406A1528218,롯데리아허브DI점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28110,중구,28110648,운서2동,2811014700,운서동,2811014700131070000,1,대지,3107.0,,인천광역시 중구 운서동 3107,281102149001,인천광역시 중구 영종대로,283.0,,2811014700131070000000001,,인천광역시 중구 영종대로 283,400340.0,22374,,,,126.505170483991,37.4857088312872
MA0106202303A0010422,비케이알버거킹인천운서점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28110,중구,28110638,운서1동,2811014700,운서동,2811014700128030001,1,대지,2803.0,1.0,인천광역시 중구 운서동 2803-1,281104247160,인천광역시 중구 신도시남로142번길,6.0,,2811014700128030001000001,,인천광역시 중구 신도시남로142번길 6,400833.0,22371,,,,126.491493603418,37.4934263731307
MA0106202308A0434679,롯데리아검단,신도시점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28260,서구,28260760,아라2동,2826011500,원당동,2826011500110410003,1,대지,1041.0,3.0,인천광역시 서구 원당동 1041-3,282602348252,인천광역시 서구 이음대로,388.0,,2826011500100000000000127,,인천광역시 서구 이음대로 388,404320.0,22866,,,,126.712700861164,37.5931188646227
MA0106202404A0504951,케이에프씨KFC인천공항T1,코리아,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,28,인천광역시,28110,중구,28110638,운서1동,2811014700,운서동,2811014700128400000,1,대지,2840.0,,인천광역시 중구 운서동 2840,281103149003,인천광역시 중구 공항로,272.0,,2811014700100350001228681,,인천광역시 중구 공항로 272,400340.0,22382,,,,126.427702260177,37.4583470325375
MA010120220807694445,롯데리아담양DI점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46710,담양군,46710250,담양읍,4671025025,담양읍,4671025025102770031,1,대지,277.0,31.0,전라남도 담양군 담양읍 백동리 277-31,467102286001,전라남도 담양군 담양읍 죽향대로,1189.0,,4671025025102770031002796,,전라남도 담양군 담양읍 죽향대로 1189,517806.0,57348,,,,126.981504327204,35.3121046348988
MA010120220812606138,롯데리아홈플러스,목포점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110510,용당1동,4611010100,용당동,4611010100110870001,1,대지,1087.0,1.0,전라남도 목포시 용당동 1087-1,461103281095,전라남도 목포시 영산로,313.0,,4611010100110870001000001,,전라남도 목포시 영산로 313,530836.0,58651,,,,126.399642160372,34.8059365333254
MA010120220807875478,롯데리아신대점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150310,해룡면,4615031022,해룡면,4615031022119790001,1,대지,1979.0,1.0,전라남도 순천시 해룡면 신대리 1979-1,461503283041,전라남도 순천시 해룡면 신대로,119.0,,4615031022119790001000001,,전라남도 순천시 해룡면 신대로 119,540853.0,58012,,,,127.548809467357,34.9344474792595
MA010120220814282907,롯데리아대불점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46830,영암군,46830253,삼호읍,4683025326,삼호읍,4683025326111130001,1,대지,1113.0,1.0,전라남도 영암군 삼호읍 용앙리 1113-1,468303295043,전라남도 영암군 삼호읍 대불주거로,145.0,,4683025326111130021000001,,전라남도 영암군 삼호읍 대불주거로 145,526897.0,58459,,1,,126.458081544521,34.7516669642114
MA010120220803865166,롯데리아,용해점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110745,용해동,4611015900,용해동,4611015900109800004,1,대지,980.0,4.0,전라남도 목포시 용해동 980-4,461103281058,전라남도 목포시 용당로,337.0,,4611015900109800004000001,,전라남도 목포시 용당로 337,530842.0,58613,,2,,126.399301529911,34.8167335537531
MA010120220807708139,롯데리아삼호한마음점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46830,영암군,46830253,삼호읍,4683025329,삼호읍,4683025329121780002,1,대지,2178.0,2.0,전라남도 영암군 삼호읍 용당리 2178-2,468303017001,전라남도 영암군 삼호읍 신항로,63.0,12.0,4683025329121780002007999,삼호한마음회관,전라남도 영암군 삼호읍 신항로 63-12,526896.0,58462,,1,,126.379694499868,34.7450822492328
MA010120220803135445,버거킹광양,중동점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46230,광양시,46230530,중마동,4623010600,중동,4623010600116380004,1,대지,1638.0,4.0,전라남도 광양시 중동 1638-4,462303285041,전라남도 광양시 중마중앙로,65.0,,4623010600116380004021024,,전라남도 광양시 중마중앙로 65,545881.0,57788,,,,127.697713683441,34.9361353245659
MA010120220807898104,롯데리아순천,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150620,중앙동,4615012100,중앙동,4615012100100230000,1,대지,23.0,,전라남도 순천시 중앙동 23,461504649999,전라남도 순천시 중앙6길,14.0,,4615012100100230000060932,,전라남도 순천시 중앙6길 14,540210.0,57942,,,,127.484742065939,34.9561367889939
MA010120220809941179,롯데리아광양,마동점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46230,광양시,46230530,중마동,4623010700,마동,4623010700110230001,1,대지,1023.0,1.0,전라남도 광양시 마동 1023-1,462303285022,전라남도 광양시 사동로,179.0,,4623010700110230001000001,일부,전라남도 광양시 사동로 179,545070.0,57773,,1,,127.689868907516,34.9548114195372
MA010120220807704148,롯데리아목포대학점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46840,무안군,46840330,청계면,4684033023,청계면,4684033023104740004,1,대지,474.0,4.0,전라남도 무안군 청계면 도림리 474-4,468404688239,전라남도 무안군 청계면 승달산길,17.0,,4684033023104740004023424,,전라남도 무안군 청계면 승달산길 17,534834.0,58553,,,,126.43173468043,34.9098945922967
MA010120220813582958,롯데리아순천,오천점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150635,도사동,4615012600,오천동,4615012600109670006,1,대지,967.0,6.0,전라남도 순천시 오천동 967-6,461504853155,전라남도 순천시 오천6길,19.0,,4615012600109670006000001,,전라남도 순천시 오천6길 19,540956.0,57999,,,,127.494963945817,34.9336331744295
MA010120220809990567,롯데리아전남곡성점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46720,곡성군,46720250,곡성읍,4672025021,곡성읍,4672025021107960000,1,대지,796.0,,전라남도 곡성군 곡성읍 읍내리 796,467203287003,전라남도 곡성군 곡성읍 곡성로,817.0,,4672025021107960001000038,,전라남도 곡성군 곡성읍 곡성로 817,516804.0,57541,,,,127.293400370299,35.2783646525672
MA010120220806159405,롯데리아여수예술랜드,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130250,돌산읍,4613025029,돌산읍,4613025029115840000,1,대지,1584.0,,전라남도 여수시 돌산읍 평사리 1584,461304646355,전라남도 여수시 돌산읍 무술목길,142.0,1.0,,,전라남도 여수시 돌산읍 무술목길 142-1,556905.0,59771,,2,,127.778475004432,34.6961926402123
MA010120220807841278,여천롯데리아,롯데마트,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130800,여천동,4613013500,선원동,4613013500112680002,1,대지,1268.0,2.0,전라남도 여수시 선원동 1268-2,461303282025,전라남도 여수시 무선로,187.0,,4613013500112680003010108,롯데마트,전라남도 여수시 무선로 187,555801.0,59640,,,,127.651481350293,34.7768470022553
MA010120220807606590,롯데리아,전남장성점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46880,장성군,46880250,장성읍,4688025024,장성읍,4688025024110220005,1,대지,1022.0,5.0,전라남도 장성군 장성읍 영천리 1022-5,468803299038,전라남도 장성군 장성읍 영천로,166.0,,4688025024110220005027951,,전라남도 장성군 장성읍 영천로 166,515805.0,57219,,1,,126.782218756224,35.3001385033173
MA010120220807699004,롯데리아,혁신점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46170,나주시,46170620,빛가람동,4617013400,빛가람동,4617013400101890001,1,대지,189.0,1.0,전라남도 나주시 빛가람동 189-1,461703295055,전라남도 나주시 전력로,6.0,,4617013400101890001000001,펠리시티,전라남도 나주시 전력로 6,520350.0,58217,,1,,126.785380424965,35.021994297227
MA010120220808248237,롯데리아여수,중앙점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130570,중앙동,4613010800,교동,4613010800103410000,1,대지,341.0,,전라남도 여수시 교동 341,461304646916,전라남도 여수시 통제영3길,12.0,,4613010800103410000065558,,전라남도 여수시 통제영3길 12,550804.0,59736,,1,,127.734178840386,34.7409876572151
MA010120220803822236,롯데리아롯데더몰,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130670,국동,4613011700,국동,4613011700100370016,1,대지,37.0,16.0,전라남도 여수시 국동 37-16,461303282007,전라남도 여수시 국포1로,36.0,,4613011700100370100004567,롯데더몰,전라남도 여수시 국포1로 36,550806.0,59761,,3,,127.721533420772,34.7283805647554
MA010120220802926612,롯데리아하당점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110758,신흥동,4611015800,상동,4611015800109900002,1,대지,990.0,2.0,전라남도 목포시 상동 990-2,461103281077,전라남도 목포시 장미로,31.0,,4611015800109900003011387,,전라남도 목포시 장미로 31,530826.0,58691,,2,,126.424695183303,34.8020463359881
MA010120220807920351,롯데리아여수여서점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130700,여서동,4613011900,여서동,4613011900104910003,1,대지,491.0,3.0,전라남도 여수시 여서동 491-3,461303282053,전라남도 여수시 여서로,164.0,1.0,4613011900104910003025998,,전라남도 여수시 여서로 164-1,550260.0,59721,,1,,127.700037380116,34.7479942324232
MA010120220810211459,롯데리아여수웅천점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46130,여수시,46130790,시전동,4613013400,웅천동,4613013400116950003,1,대지,1695.0,3.0,전라남도 여수시 웅천동 1695-3,461303282088,전라남도 여수시 예울마루로,37.0,16.0,4613013400116950003000001,,전라남도 여수시 예울마루로 37-16,555030.0,59691,,,,127.670946902542,34.7469140473329
MA010120220812521939,롯데리아,북항점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110705,북항동,4611010200,산정동,4611010200116700003,1,대지,1670.0,3.0,전라남도 목포시 산정동 1670-3,461103281083,전라남도 목포시 청호로,173.0,,4611010200116700003007716,,전라남도 목포시 청호로 173,530814.0,58713,,,,126.373358608942,34.8060474038016
MA010120220807872227,롯데리아순천용당점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150550,삼산동,4615011000,용당동,4615011000103550001,1,대지,355.0,1.0,전라남도 순천시 용당동 355-1,461503283009,전라남도 순천시 삼산로,102.0,,4615011000103550001019486,,전라남도 순천시 삼산로 102,540957.0,57935,,,,127.494598897869,34.9730880096773
MA010120220807818225,롯데리아,강진점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46810,강진군,46810250,강진읍,4681025026,강진읍,4681025026102310000,1,대지,231.0,,전라남도 강진군 강진읍 평동리 231,468103293060,전라남도 강진군 강진읍 중앙로,88.0,,4681025026102310000604757,금호상가,전라남도 강진군 강진읍 중앙로 88,527805.0,59234,,,,126.7671463003,34.6379977330764
MA010120220805257993,버거킹순천,법원점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150661,왕조1동,4615013200,왕지동,4615013200108630009,1,대지,863.0,9.0,전라남도 순천시 왕지동 863-9,461503283020,전라남도 순천시 왕지로,8.0,1.0,4615013200108630009000001,,전라남도 순천시 왕지로 8-1,540330.0,57932,,2,,127.522818809176,34.9696797744136
MA010120220814203991,롯데리아순천,연향점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150570,덕연동,4615011400,연향동,4615011400113360006,1,대지,1336.0,6.0,전라남도 순천시 연향동 1336-6,461503283018,전라남도 순천시 연향3로,43.0,,4615011400113360006004194,롯데리아,전라남도 순천시 연향3로 43,540952.0,57967,,1,,127.520817546393,34.9510569221377
MA010120220809273777,롯데리아전남,구례점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46730,구례군,46730250,구례읍,4673025022,구례읍,4673025022102220006,1,대지,222.0,6.0,전라남도 구례군 구례읍 봉남리 222-6,467303288009,전라남도 구례군 구례읍 봉성로,70.0,,4673025021103240004017799,,전라남도 구례군 구례읍 봉성로 70,542803.0,57642,,1,,127.464591000964,35.2084163655081
MA010120220807636449,롯데리아,영광점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46870,영광군,46870250,영광읍,4687025039,영광읍,4687025039100010003,1,대지,1.0,3.0,전라남도 영광군 영광읍 신하리 1-3,468703298049,전라남도 영광군 영광읍 신남로,185.0,2.0,4687025039100010003019739,외,전라남도 영광군 영광읍 신남로 185-2,513805.0,57042,,,,126.502389200534,35.2762008249341
MA010120220808145779,롯데리아,진도점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46900,진도군,46900250,진도읍,4690025025,진도읍,4690025025107790001,1,대지,779.0,1.0,전라남도 진도군 진도읍 남동리 779-1,469004703065,전라남도 진도군 진도읍 남문길,6.0,,4690025025107790006000001,,전라남도 진도군 진도읍 남문길 6,539802.0,58926,,,,126.264001251233,34.4786649795326
MA010120220806397911,롯데리아순천,시청점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46150,순천시,46150610,장천동,4615011900,장천동,4615011900100540001,1,대지,54.0,1.0,전라남도 순천시 장천동 54-1,461503283025,전라남도 순천시 장명로,22.0,,4615011900100540001012921,,전라남도 순천시 장명로 22,540959.0,57956,,,,127.486341598798,34.9507581751737
MA010120220813369290,롯데리아,남악점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46840,무안군,46840256,삼향읍,4684025622,삼향읍,4684025622122330000,1,대지,2233.0,,전라남도 무안군 삼향읍 남악리 2233,468403296045,전라남도 무안군 삼향읍 대죽동로,40.0,,4684025622122330000000001,드,전라남도 무안군 삼향읍 대죽동로 40,534821.0,58567,,,,126.464407208149,34.8121700092275
MA010120220811973220,롯데리아,중동점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46230,광양시,46230530,중마동,4623010600,중동,4623010600116760004,1,대지,1676.0,4.0,전라남도 광양시 중동 1676-4,462303285003,전라남도 광양시 공영로,62.0,,4623010600116760004046468,,전라남도 광양시 공영로 62,545881.0,57795,,1,,127.69584922498,34.9356953329383
MA010120220810144182,롯데리아빌딩,,I2,음식,I210,기타 간이,I21004,버거,L68112,비주거용 건물 임대업,46,전라남도,46170,나주시,46170550,성북동,4617011500,중앙동,4617011500100190000,1,대지,19.0,,전라남도 나주시 중앙동 19,461703284011,전라남도 나주시 나주로,179.0,,4617011500100190000007926,,전라남도 나주시 나주로 179,520050.0,58255,,,,126.720201049429,35.0333540698949
MA010120220807818281,롯데리아장흥점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46800,장흥군,46800250,장흥읍,4680025037,장흥읍,4680025037107200160,1,대지,720.0,160.0,전라남도 장흥군 장흥읍 건산리 720-160,468003292043,전라남도 장흥군 장흥읍 중앙로,54.0,1.0,4680025037107200160000001,,전라남도 장흥군 장흥읍 중앙로 54-1,529801.0,59324,,,,126.907290810782,34.6806783626439
MA010120220812594472,우리햄푸드롯데리아해남점,,I2,음식,I210,기타 간이,I21003,피자,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46820,해남군,46820250,해남읍,4682025033,해남읍,4682025033100010007,1,대지,1.0,7.0,전라남도 해남군 해남읍 남동리 1-7,468203294022,전라남도 해남군 해남읍 중앙2로,22.0,,4682025033100010007000001,,전라남도 해남군 해남읍 중앙2로 22,536805.0,59035,,,,126.598244700391,34.5709964003381
MA010120220812130120,롯데리아전남함평점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46860,함평군,46860250,함평읍,4686025023,함평읍,4686025023101790010,1,대지,179.0,10.0,전라남도 함평군 함평읍 내교리 179-10,468604691284,전라남도 함평군 함평읍 중앙길,21.0,,4686025023101790010046962,,전라남도 함평군 함평읍 중앙길 21,525803.0,57153,,,,126.523452059339,35.0610978635475
MA010120220807847961,롯데리아광양읍점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46230,광양시,46230250,광양읍,4623025024,광양읍,4623025024101600000,1,대지,160.0,,전라남도 광양시 광양읍 읍내리 160,462303283034,전라남도 광양시 광양읍 매천로,835.0,,4623025024101600000003491,,전라남도 광양시 광양읍 매천로 835,545805.0,57743,,,,127.586766220821,34.9756521628719
MA010120220807816453,롯데리아완도점,,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46890,완도군,46890250,완도읍,4689025021,완도읍,4689025021112480004,1,대지,1248.0,4.0,전라남도 완도군 완도읍 군내리 1248-4,468902300001,전라남도 완도군 완도읍 장보고대로,210.0,,4689025021112480004008358,,전라남도 완도군 완도읍 장보고대로 210,537800.0,59120,,,,126.748415326891,34.3167440717319
MA0101202211A0075132,롯데리아,벌교점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46780,보성군,46780253,벌교읍,4678025321,벌교읍,4678025321107370008,1,대지,737.0,8.0,전라남도 보성군 벌교읍 벌교리 737-8,467803290013,전라남도 보성군 벌교읍 채동선로,223.0,1.0,4678025321107370008702284,,전라남도 보성군 벌교읍 채동선로 223-1,546905.0,59425,,,,127.344413105872,34.8425895864378
MA0101202212A0057979,버거킹광양LF,스퀘어점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46230,광양시,46230250,광양읍,4623025035,광양읍,4623025035118340000,1,대지,1834.0,,전라남도 광양시 광양읍 덕례리 1834,462303283036,전라남도 광양시 광양읍 순광로,466.0,,4623025035107070000000001,일부푸드코트,전라남도 광양시 광양읍 순광로 466,545802.0,57764,,3,,127.565831227863,34.9617712253037
MA0101202212A0036705,버거킹,전남도청점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46840,무안군,46840256,삼향읍,4684025622,삼향읍,4684025622121040000,1,대지,2104.0,,전라남도 무안군 삼향읍 남악리 2104,468403296002,전라남도 무안군 삼향읍 남악3로,71.0,,4684025622121040000000001,더트리폴리앙아파트,전라남도 무안군 삼향읍 남악3로 71,534821.0,58566,,1,,126.459761945948,34.8122215861496
MA0101202209A0030968,롯데리아,목포점,I2,음식,I210,기타 간이,I21004,버거,I56192,피자; 햄버거; 샌드위치 및 유사 음식점업,46,전라남도,46110,목포시,46110595,목원동,4611011200,죽동,4611011200100220003,1,대지,22.0,3.0,전라남도 목포시 죽동 22-3,461104643530,전라남도 목포시 영산로59번길,30.0,,4611011200100230000022153,,전라남도 목포시 영산로59번길 30,530260.0,58728,,1,,126.383877510539,34.79057909154
